,time,open,high,low,close,volume,amount,settelementPrice,openInterest,preClose,suspendFlag
20250102134200,1735796520000,3289.7690000000002,3289.7690000000002,3286.916,3286.998,1995105,2183107802.0,0.0,0,3289.382,0
20250102134300,1735796580000,3287.545,3288.6859999999997,3286.85,3287.009,1921972,2174424308.0,0.0,0,3286.998,0
20250102134400,1735796640000,3286.9700000000003,3288.753,3286.9700000000003,3288.0580000000004,1620953,1822853682.9999998,0.0,0,3287.0090000000005,0
20250102134500,1735796700000,3287.5589999999997,3287.739,3285.696,3285.739,1445426,1784874248.0,0.0,0,3288.058,0
20250102134600,1735796760000,3285.951,3286.712,3284.643,3284.847,1704185,2021770707.0,0.0,0,3285.739,0
20250102134700,1735796820000,3284.523,3284.819,3283.67,3284.102,1868780,1931699737.0,0.0,0,3284.848,0
20250102134800,1735796880000,3285.114,3285.71,3284.035,3284.707,1904870,2023809068.0,0.0,0,3284.102,0
20250102134900,1735796940000,3284.104,3284.104,3281.234,3281.343,2122953,2358269497.0,0.0,0,3284.707,0
20250102135000,1735797000000,3281.056,3282.442,3280.362,3280.6240000000003,2274078,2525133032.9999995,0.0,0,3281.3430000000003,0
20250102135100,1735797060000,3281.373,3281.373,3278.8740000000003,3279.253,2184459,2346450423.9999995,0.0,0,3280.6240000000003,0
20250102135200,1735797120000,3278.628,3279.6530000000002,3277.416,3277.916,2478580,2699815581.0,0.0,0,3279.252,0
20250102135300,1735797180000,3277.8430000000003,3279.003,3276.501,3276.501,2353005,2460881323.0,0.0,0,3277.9170000000004,0
20250102135400,1735797240000,3276.2090000000003,3276.969,3274.63,3274.773,2531121,2683999740.0,0.0,0,3276.501,0
20250102135500,1735797300000,3274.498,3275.5570000000002,3273.958,3274.554,2524711,2868146893.0000005,0.0,0,3274.774,0
20250102135600,1735797360000,3274.261,3277.398,3273.292,3277.366,3080272,3310987122.0,0.0,0,3274.554,0
20250102135700,1735797420000,3277.3810000000003,3277.63,3273.78,3274.1940000000004,2428759,2752120048.0,0.0,0,3277.366,0
20250102135800,1735797480000,3274.4010000000003,3279.1420000000003,3274.4010000000003,3279.1420000000003,1850765,2038765565.0,0.0,0,3274.193,0
20250102135900,1735797540000,3279.33,3280.574,3278.931,3279.812,1872252,1831142237.0,0.0,0,3279.142,0
20250102140000,1735797600000,3279.851,3284.58,3279.851,3284.58,2183485,2053872594.0,0.0,0,3279.812,0
20250102140100,1735797660000,3284.152,3284.844,3279.2780000000002,3279.4860000000003,2317399,2559385018.0,0.0,0,3284.5800000000004,0
20250102140200,1735797720000,3279.7909999999997,3280.932,3277.256,3277.3399999999997,1823241,1967692315.0,0.0,0,3279.486,0
20250102140300,1735797780000,3277.009,3279.877,3277.009,3279.877,1166834,1320647248.0,0.0,0,3277.34,0
20250102140400,1735797840000,3279.97,3283.409,3278.308,3278.717,1938593,2192979654.0,0.0,0,3279.877,0
20250102140500,1735797900000,3278.773,3280.315,3276.768,3280.315,1528065,1684373322.0,0.0,0,3278.717,0
20250102140600,1735797960000,3279.8360000000002,3279.8360000000002,3273.603,3274.061,2333924,2349500318.0,0.0,0,3280.315,0
20250102140700,1735798020000,3273.601,3274.12,3271.966,3272.211,1908460,2106085045.0,0.0,0,3274.0609999999997,0
20250102140800,1735798080000,3271.9320000000002,3272.938,3270.876,3270.876,1911730,2031392636.0000002,0.0,0,3272.212,0
20250102140900,1735798140000,3270.666,3271.382,3269.282,3269.282,2021189,2168952457.0,0.0,0,3270.875,0
20250102141000,1735798200000,3269.4719999999998,3270.9579999999996,3268.468,3268.73,2144797,2275963733.0000005,0.0,0,3269.2819999999997,0
20250102141100,1735798260000,3268.501,3268.501,3265.481,3265.481,2601264,2681723297.0,0.0,0,3268.73,0
20250102141200,1735798320000,3265.7799999999997,3265.9139999999998,3263.948,3263.948,2569085,2589173090.0000005,0.0,0,3265.4809999999998,0
20250102141300,1735798380000,3263.702,3265.266,3263.702,3264.0400000000004,2270350,2538130265.0,0.0,0,3263.9480000000003,0
20250102141400,1735798440000,3264.1890000000003,3264.273,3262.2690000000002,3264.141,2407506,2675065978.0,0.0,0,3264.0400000000004,0
20250102141500,1735798500000,3264.3630000000003,3264.3630000000003,3260.92,3260.92,2089606,2151182015.0000005,0.0,0,3264.141,0
20250102141600,1735798560000,3261.561,3261.8940000000002,3259.6240000000003,3260.5440000000003,2451464,2676365032.0,0.0,0,3260.92,0
20250102141700,1735798620000,3260.0620000000004,3260.076,3256.378,3256.924,2997299,2863199398.0,0.0,0,3260.545,0
20250102141800,1735798680000,3257.013,3257.099,3255.69,3255.87,2990692,3105013085.0,0.0,0,3256.924,0
20250102141900,1735798740000,3255.662,3260.2599999999998,3255.39,3260.252,3074968,3289466429.9999995,0.0,0,3255.87,0
20250102142000,1735798800000,3260.601,3260.832,3257.263,3258.5119999999997,2103813,2243947933.0000005,0.0,0,3260.252,0
20250102142100,1735798860000,3259.304,3260.451,3258.987,3259.445,1626031,1801176579.9999998,0.0,0,3258.513,0
20250102142200,1735798920000,3259.1110000000003,3259.632,3256.407,3256.407,1982517,2196728680.0,0.0,0,3259.445,0
20250102142300,1735798980000,3256.296,3257.67,3256.259,3257.657,1796827,1951381613.0,0.0,0,3256.407,0
20250102142400,1735799040000,3258.44,3264.065,3258.44,3264.065,2157896,2378517751.0,0.0,0,3257.658,0
20250102142500,1735799100000,3264.541,3268.723,3264.541,3266.98,2454767,2616092554.0,0.0,0,3264.065,0
20250102142600,1735799160000,3267.207,3268.1510000000003,3265.563,3266.328,1891354,2128702026.0000002,0.0,0,3266.981,0
20250102142700,1735799220000,3266.184,3269.799,3266.184,3269.654,1423925,1607229899.0,0.0,0,3266.327,0
20250102142800,1735799280000,3270.0460000000003,3271.404,3268.664,3271.404,1672968,1644204447.0,0.0,0,3269.654,0
20250102142900,1735799340000,3271.8160000000003,3276.266,3271.8160000000003,3276.266,1707657,1893633955.0,0.0,0,3271.4040000000005,0
20250102143000,1735799400000,3276.2839999999997,3276.507,3271.035,3271.649,2118033,2408442510.0,0.0,0,3276.265,0
20250102143100,1735799460000,3271.582,3271.582,3267.328,3268.1059999999998,2464503,2484073120.0,0.0,0,3271.649,0
20250102143200,1735799520000,3268.156,3269.622,3267.848,3268.38,1476923,1614810577.0,0.0,0,3268.1059999999998,0
20250102143300,1735799580000,3268.48,3268.48,3260.5190000000002,3260.5190000000002,2754653,2793697923.0,0.0,0,3268.3790000000004,0
20250102143400,1735799640000,3260.745,3260.745,3256.634,3256.634,2776219,2900377479.0,0.0,0,3260.5190000000002,0
20250102143500,1735799700000,3256.921,3257.463,3255.518,3256.527,2354273,2499733943.0,0.0,0,3256.634,0
20250102143600,1735799760000,3256.453,3256.593,3254.821,3255.037,2100289,2265805659.0,0.0,0,3256.527,0
20250102143700,1735799820000,3254.954,3254.954,3252.2670000000003,3252.2670000000003,2681616,2882357971.0,0.0,0,3255.0380000000005,0
20250102143800,1735799880000,3252.652,3252.652,3250.982,3251.23,2858439,2994680276.9999995,0.0,0,3252.267,0
20250102143900,1735799940000,3251.2,3251.2,3247.861,3248.345,3458484,3342919213.0,0.0,0,3251.23,0
20250102144000,1735800000000,3247.767,3248.419,3245.991,3246.343,2890040,3202144011.0,0.0,0,3248.345,0
20250102144100,1735800060000,3245.922,3248.0930000000003,3245.809,3247.337,2859056,3167821845.0,0.0,0,3246.3430000000003,0
20250102144200,1735800120000,3247.759,3248.097,3246.407,3247.732,2464687,2762826257.9999995,0.0,0,3247.337,0
20250102144300,1735800180000,3247.601,3250.2960000000003,3247.601,3249.386,2228733,2422203752.0000005,0.0,0,3247.732,0
20250102144400,1735800240000,3249.0910000000003,3249.0910000000003,3247.204,3248.099,2588847,2750728869.0000005,0.0,0,3249.386,0
